Album Name,Artist,Release Date,Total Tracks,Song Name,Duration (ms),Explicit,Track Number,Lyrics,Tokenized Lyrics,Theme,Theme Count,Raw Theme,Raw Theme Count,Sentiment,Tokenized Sentiment,Album Theme
Meat Is Murder,The Smiths,1986-06-16,36,That Joke Isn't Funny Anymore,297586,False,5," Park the car at the side of the road You should know time's tide will smother you And I will too When you laugh about people Who feel so very lonely Their only desire is to die Well, I'm afraid it doesn't make me smile I wish I could laugh    But that joke isn't funny anymore It's too close to home And it's too near the bone It's too close to home And it's too near the bone More than you'll ever know    Kick them when they fall down Kick them when they fall down You kick them when they fall down Kick them when they fall down You kick them when they fall down Kick them when they fall down You kick them when they fall down Kick them when they fall down You might also like  It was dark as I drove the point home And on cold leather seats Well, it suddenly struck me I just might die With a smile on my face after all    I've seen this happen in other people's lives And now it's happening in mine I've seen this happen in other people's lives And now it's happening in mine I've seen this happen in other people's lives And now it's happening in mine I've seen this happen in other people's lives (Oh) And now it's happening in mine (Oh-oh-oh-oh-oh) I've seen this happen in other people's lives (Oh-oh) And now it's happening in mine (Oh-oh-oh-oh) Happening in mine, happening in mine (Oh) Happening in mine, happening in mine (Oh) I've seen this happen in other people's lives (Oh) And now, now, now (Oh-oh-oh-oh) It's happening in mine, happening in mine (Oh-oh) Now, now, now (Oh-oh-oh-oh-oh) I've seen this happen in other People's lives and now It's happening in mine, happening in mine (Oh-oh) Happening in mine, happening in mine I've seen this happen in other people's lives (Oh-oh) And now, now, now It's happening in mine, in mine, mine Mine, mine ","['Park', 'car', 'side', 'road', 'know', 'time', ""'s"", 'tide', 'smother', 'laugh', 'people', 'feel', 'lonely', 'desire', 'die', 'Well', ',', ""'m"", 'afraid', ""n't"", 'make', 'smile', 'wish', 'could', 'laugh', 'joke', ""n't"", 'funny', 'anymore', ""'s"", 'close', 'home', ""'s"", 'near', 'bone', ""'s"", 'close', 'home', ""'s"", 'near', 'bone', ""'ll"", 'ever', 'know', 'Kick', 'fall', 'Kick', 'fall', 'kick', 'fall', 'Kick', 'fall', 'kick', 'fall', 'Kick', 'fall', 'kick', 'fall', 'Kick', 'fall', 'might', 'also', 'like', 'dark', 'drove', 'point', 'home', 'cold', 'leather', 'seats', 'Well', ',', 'suddenly', 'struck', 'might', 'die', 'smile', 'face', ""'ve"", 'seen', 'happen', 'people', ""'s"", 'lives', ""'s"", 'happening', 'mine', ""'ve"", 'seen', 'happen', 'people', ""'s"", 'lives', ""'s"", 'happening', 'mine', ""'ve"", 'seen', 'happen', 'people', ""'s"", 'lives', ""'s"", 'happening', 'mine', ""'ve"", 'seen', 'happen', 'people', ""'s"", 'lives', '(', 'Oh', ')', ""'s"", 'happening', 'mine', '(', 'Oh-oh-oh-oh-oh', ')', ""'ve"", 'seen', 'happen', 'people', ""'s"", 'lives', '(', 'Oh-oh', ')', ""'s"", 'happening', 'mine', '(', 'Oh-oh-oh-oh', ')', 'Happening', 'mine', ',', 'happening', 'mine', '(', 'Oh', ')', 'Happening', 'mine', ',', 'happening', 'mine', '(', 'Oh', ')', ""'ve"", 'seen', 'happen', 'people', ""'s"", 'lives', '(', 'Oh', ')', ',', ',', '(', 'Oh-oh-oh-oh', ')', ""'s"", 'happening', 'mine', ',', 'happening', 'mine', '(', 'Oh-oh', ')', ',', ',', '(', 'Oh-oh-oh-oh-oh', ')', ""'ve"", 'seen', 'happen', 'People', ""'s"", 'lives', ""'s"", 'happening', 'mine', ',', 'happening', 'mine', '(', 'Oh-oh', ')', 'Happening', 'mine', ',', 'happening', 'mine', ""'ve"", 'seen', 'happen', 'people', ""'s"", 'lives', '(', 'Oh-oh', ')', ',', ',', ""'s"", 'happening', 'mine', ',', 'mine', ',', 'mine', 'Mine', ',', 'mine']",Death,"{'Love': 1, 'Death': 3, 'Joy': 2, 'Sorrow': 3}",Death,"{'Love': 0, 'Death': 0, 'Joy': 0, 'Sorrow': 0}",0.2264,-0.1466,Sorrow
Meat Is Murder,The Smiths,1986-06-16,36,Nowhere Fast,157266,False,6," I'd like to drop my trousers to the world I am a man of means, of slender means Each household appliance Is like a new science in m-my town    And if the day came when I felt a natural emotion I'd get such a shock I'd probably jump in the ocean And when a train goes by, it's such a sad sound (La-ha, da-da, da-deem-da-da, duh-widdle-da-da-dum) It's such a sad thing    I'd like to drop my trousers to the Queen Every sensible child will know what this means The poor and the needy Are selfish and greedy on her terms    And if the day came when I felt a natural emotion I'd get such a shock I'd probably jump in the ocean And when a train goes by, it's such a sad sound (La-ha, da-da, da-diddle-wa-da-da, duh-widdle-da-da-dum) It's such a sad thing You might also like     And when I'm lying in my bed I think about life and I think about death And neither one Particularly appeals to me  ","[""'d"", 'like', 'drop', 'trousers', 'world', 'man', 'means', ',', 'slender', 'means', 'household', 'appliance', 'like', 'new', 'science', 'm-my', 'town', 'day', 'came', 'felt', 'natural', 'emotion', ""'d"", 'get', 'shock', ""'d"", 'probably', 'jump', 'ocean', 'train', 'goes', ',', ""'s"", 'sad', 'sound', '(', 'La-ha', ',', 'da-da', ',', 'da-deem-da-da', ',', 'duh-widdle-da-da-dum', ')', ""'s"", 'sad', 'thing', ""'d"", 'like', 'drop', 'trousers', 'Queen', 'Every', 'sensible', 'child', 'know', 'means', 'poor', 'needy', 'selfish', 'greedy', 'terms', 'day', 'came', 'felt', 'natural', 'emotion', ""'d"", 'get', 'shock', ""'d"", 'probably', 'jump', 'ocean', 'train', 'goes', ',', ""'s"", 'sad', 'sound', '(', 'La-ha', ',', 'da-da', ',', 'da-diddle-wa-da-da', ',', 'duh-widdle-da-da-dum', ')', ""'s"", 'sad', 'thing', 'might', 'also', 'like', ""'m"", 'lying', 'bed', 'think', 'life', 'think', 'death', 'neither', 'one', 'Particularly', 'appeals']",Sorrow,"{'Love': 0, 'Death': 1, 'Joy': 0, 'Sorrow': 6}",Sorrow,"{'Love': 0, 'Death': 0, 'Joy': 0, 'Sorrow': 0}",-0.975,-0.975,Sorrow
Meat Is Murder,The Smiths,1986-06-16,36,Well I Wonder,239426,False,7," Well, I wonder, do you hear me when you sleep? I hoarsely cry (Why?) Well, I wonder, do you see me when we pass? I half-die (Why?)    Please, keep me in mind Please, keep me in mind    Gasping, but somehow still alive This is the fierce last stand of all I am Gasping, dying, but somehow still alive This is the final stand of all I am    Please, keep me in mind  ","['Well', ',', 'wonder', ',', 'hear', 'sleep', '?', 'hoarsely', 'cry', '(', '?', ')', 'Well', ',', 'wonder', ',', 'see', 'pass', '?', 'half-die', '(', '?', ')', 'Please', ',', 'keep', 'mind', 'Please', ',', 'keep', 'mind', 'Gasping', ',', 'somehow', 'still', 'alive', 'fierce', 'last', 'stand', 'Gasping', ',', 'dying', ',', 'somehow', 'still', 'alive', 'final', 'stand', 'Please', ',', 'keep', 'mind']",Sorrow,"{'Love': 0, 'Death': 0, 'Joy': 0, 'Sorrow': 4}",Sorrow,"{'Love': 0, 'Death': 0, 'Joy': 0, 'Sorrow': 0}",0.9195,0.9034,Sorrow
Meat Is Murder,The Smiths,1986-06-16,36,Barbarism Begins at Home,413426,False,8," Unruly boys who will not grow up Must be taken in hand Unruly girls who will not settle down They must be taken in hand    A crack on the head Is what you get for not asking And a crack on the head Is what you get for asking    Woo! Woo! Woo! Woo!    Unruly boys who will not grow up Must be taken in hand Unruly girls who will not settle down They must be taken in hand    A crack on the head Is what you get for not asking And a crack on the head Is what you get for asking You might also like  Woo! Woo! Woo! Woo!    No, a crack on the head Is what you get for not asking And a crack on the head Is what you get for asking    A crack on the head is just what you get Why? Because of who you are And a crack on the head is just what you get Why? Because of what you are A crack on the head Because of the things you said Things you said The things you did    Unruly boys who will not grow Must be taken in hand Unruly girls who will not grow They must be taken in hand La-da-da-da-da La-da-da-da-da Oh no, no, no La-da-da-da-da La-da-da-da-da Oh no, no, no, no No, no! No, no, no No! No, no, la-da-da-da-da La-da-da-da-da Oh no, oh no La-da-da-da-da La-da-da-da-da Oh no, no, no La-da-da-da-da-da-da-da-da No, no, no La-da-da-da-da-da-da-da-da Noo, no, no La-da-da-da-da La-da-da-da-da Oh no, no-no-no La-da-da-da-da Oh no, oh no No! No, no, no No! No, no, no La-da-da-da-da La-da-da-da-da Oh no, no, no, no La-da-da-da-da La-da-da-da-da Oh no, oh no, woo! ","['Unruly', 'boys', 'grow', 'Must', 'taken', 'hand', 'Unruly', 'girls', 'settle', 'must', 'taken', 'hand', 'crack', 'head', 'get', 'asking', 'crack', 'head', 'get', 'asking', 'Woo', '!', 'Woo', '!', 'Woo', '!', 'Woo', '!', 'Unruly', 'boys', 'grow', 'Must', 'taken', 'hand', 'Unruly', 'girls', 'settle', 'must', 'taken', 'hand', 'crack', 'head', 'get', 'asking', 'crack', 'head', 'get', 'asking', 'might', 'also', 'like', 'Woo', '!', 'Woo', '!', 'Woo', '!', 'Woo', '!', ',', 'crack', 'head', 'get', 'asking', 'crack', 'head', 'get', 'asking', 'crack', 'head', 'get', '?', 'crack', 'head', 'get', '?', 'crack', 'head', 'things', 'said', 'Things', 'said', 'things', 'Unruly', 'boys', 'grow', 'Must', 'taken', 'hand', 'Unruly', 'girls', 'grow', 'must', 'taken', 'hand', 'La-da-da-da-da', 'La-da-da-da-da', 'Oh', ',', ',', 'La-da-da-da-da', 'La-da-da-da-da', 'Oh', ',', ',', ',', ',', '!', ',', ',', '!', ',', ',', 'la-da-da-da-da', 'La-da-da-da-da', 'Oh', ',', 'oh', 'La-da-da-da-da', 'La-da-da-da-da', 'Oh', ',', ',', 'La-da-da-da-da-da-da-da-da', ',', ',', 'La-da-da-da-da-da-da-da-da', 'Noo', ',', ',', 'La-da-da-da-da', 'La-da-da-da-da', 'Oh', ',', 'no-no-no', 'La-da-da-da-da', 'Oh', ',', 'oh', '!', ',', ',', '!', ',', ',', 'La-da-da-da-da', 'La-da-da-da-da', 'Oh', ',', ',', ',', 'La-da-da-da-da', 'La-da-da-da-da', 'Oh', ',', 'oh', ',', 'woo', '!']",Love,"{'Love': 0, 'Death': 0, 'Joy': 0, 'Sorrow': 0}",Love,"{'Love': 0, 'Death': 0, 'Joy': 0, 'Sorrow': 0}",0.9848,0.994,Sorrow
Meat Is Murder,The Smiths,1986-06-16,36,Meat Is Murder,373546,False,9,"      Heifer whines could be human cries Closer comes the screaming knife This beautiful creature must die This beautiful creature must die A death for no reason And death for no reason is murder And the flesh you so fancifully fry Is not succulent, tasty or kind It's death for no reason And death for no reason is murder And the calf that you carve with a smile It is murder And the turkey you festively slice It is murder Do you know how animals die?    Kitchen aromas aren't very homely It's not comforting, cheery or kind It's sizzling blood And the unholy stench of murder It's not natural, normal or kind The flesh you so fancifully fry The meat in your mouth As you savour the flavour of murder No, no, no, it is murder No, no, no, it is murder Oh, and who hears when animals cry? You might also like","['Heifer', 'whines', 'could', 'human', 'cries', 'Closer', 'comes', 'screaming', 'knife', 'beautiful', 'creature', 'must', 'die', 'beautiful', 'creature', 'must', 'die', 'death', 'reason', 'death', 'reason', 'murder', 'flesh', 'fancifully', 'fry', 'succulent', ',', 'tasty', 'kind', ""'s"", 'death', 'reason', 'death', 'reason', 'murder', 'calf', 'carve', 'smile', 'murder', 'turkey', 'festively', 'slice', 'murder', 'know', 'animals', 'die', '?', 'Kitchen', 'aromas', ""n't"", 'homely', ""'s"", 'comforting', ',', 'cheery', 'kind', ""'s"", 'sizzling', 'blood', 'unholy', 'stench', 'murder', ""'s"", 'natural', ',', 'normal', 'kind', 'flesh', 'fancifully', 'fry', 'meat', 'mouth', 'savour', 'flavour', 'murder', ',', ',', ',', 'murder', ',', ',', ',', 'murder', 'Oh', ',', 'hears', 'animals', 'cry', '?', 'might', 'also', 'like']",Death,"{'Love': 0, 'Death': 7, 'Joy': 1, 'Sorrow': 1}",Death,"{'Love': 0, 'Death': 0, 'Joy': 0, 'Sorrow': 0}",-0.997,-0.995,Sorrow
The Smiths,The Smiths,1986-06-16,10,Reel Around the Fountain,359226,False,1," It's time the tale were told Of how you took a child And you made him old It's time the tale were told Of how you took a child And you made him old You made him old    Reel around the fountain Slap me on the patio I'll take it now Oh, woah-woah-woah-woah-woah-woah    Fifteen minutes with you Well, I wouldn't say no Oh, people said that you were virtually dead And they were so wrong Fifteen minutes with you Oh, well, I wouldn't say no Oh, people said that you were easily led And they were half-right Oh, they Oh, they were half-right, oh You might also like  It's time the tale were told Of how you took a child And you made him old It's time that the tale were told Of how you took a child And you made him old You made him old    Oh, reel around the fountain Slap me on the patio I'll take it now Ah, woah-woah-woah-woah-woah-woah    Fifteen minutes with you Oh, I wouldn't say no Oh, people see no worth in you Oh, but I do Fifteen minutes with you Oh, I wouldn't say no Oh, people see no worth in you I do, oh, I Oh, I do, oh   I dreamt about you last night And I fell out of bed twice You can pin and mount me like a butterfly But, ""Take me to the haven of your bed"" Was something that you never said Two lumps, please, you're the bee's knees But so am I    Oh, meet me at the fountain Shove me on the patio I'll take it slowly Oh, woah-woah-woah-woah-woah  ","[""'s"", 'time', 'tale', 'told', 'took', 'child', 'made', 'old', ""'s"", 'time', 'tale', 'told', 'took', 'child', 'made', 'old', 'made', 'old', 'Reel', 'around', 'fountain', 'Slap', 'patio', ""'ll"", 'take', 'Oh', ',', 'woah-woah-woah-woah-woah-woah', 'Fifteen', 'minutes', 'Well', ',', 'would', ""n't"", 'say', 'Oh', ',', 'people', 'said', 'virtually', 'dead', 'wrong', 'Fifteen', 'minutes', 'Oh', ',', 'well', ',', 'would', ""n't"", 'say', 'Oh', ',', 'people', 'said', 'easily', 'led', 'half-right', 'Oh', ',', 'Oh', ',', 'half-right', ',', 'oh', 'might', 'also', 'like', ""'s"", 'time', 'tale', 'told', 'took', 'child', 'made', 'old', ""'s"", 'time', 'tale', 'told', 'took', 'child', 'made', 'old', 'made', 'old', 'Oh', ',', 'reel', 'around', 'fountain', 'Slap', 'patio', ""'ll"", 'take', 'Ah', ',', 'woah-woah-woah-woah-woah-woah', 'Fifteen', 'minutes', 'Oh', ',', 'would', ""n't"", 'say', 'Oh', ',', 'people', 'see', 'worth', 'Oh', ',', 'Fifteen', 'minutes', 'Oh', ',', 'would', ""n't"", 'say', 'Oh', ',', 'people', 'see', 'worth', ',', 'oh', ',', 'Oh', ',', ',', 'oh', 'dreamt', 'last', 'night', 'fell', 'bed', 'twice', 'pin', 'mount', 'like', 'butterfly', ',', '``', 'Take', 'bed', ""''"", 'something', 'never', 'said', 'Two', 'lumps', ',', 'please', ',', ""'re"", 'bee', ""'s"", 'knees', 'Oh', ',', 'meet', 'fountain', 'Shove', 'patio', ""'ll"", 'take', 'slowly', 'Oh', ',', 'woah-woah-woah-woah-woah']",Death,"{'Love': 0, 'Death': 1, 'Joy': 0, 'Sorrow': 1}",Death,"{'Love': 0, 'Death': 0, 'Joy': 0, 'Sorrow': 0}",0.8194,0.8176,Love
The Smiths,The Smiths,1986-06-16,10,You've Got Everything Now,239800,False,2," As merry as the days were long I was right and you were wrong Back at the old grey school I would win and you would lose    But you've got everything now You've got everything now And what a terrible mess I've made of my life Oh, what a mess I've made of my life    No, I've never had a job Because I've never wanted one I've seen you smile But I've never really heard you laugh So who is rich and who is poor? I cannot say, oh-oh-oh-oh Oh-oh-oh-oh-oh-oh You are your mother's only son And you're a desperate one Oh-oh-oh-oh-oh-oh But I don't want a lover I just want to be seen, oh-oh-oh-oh In the back of your car You might also like  A friendship sadly lost Well this is true, and yet, it's false, oh But did I ever tell you, by the way? I never did like your face, oh    But you've got everything now You've got everything now And what a terrible mess I've made of my life Oh, what a mess I've made of my life  ","['merry', 'days', 'long', 'right', 'wrong', 'Back', 'old', 'grey', 'school', 'would', 'win', 'would', 'lose', ""'ve"", 'got', 'everything', ""'ve"", 'got', 'everything', 'terrible', 'mess', ""'ve"", 'made', 'life', 'Oh', ',', 'mess', ""'ve"", 'made', 'life', ',', ""'ve"", 'never', 'job', ""'ve"", 'never', 'wanted', 'one', ""'ve"", 'seen', 'smile', ""'ve"", 'never', 'really', 'heard', 'laugh', 'rich', 'poor', '?', 'say', ',', 'oh-oh-oh-oh', 'Oh-oh-oh-oh-oh-oh', 'mother', ""'s"", 'son', ""'re"", 'desperate', 'one', 'Oh-oh-oh-oh-oh-oh', ""n't"", 'want', 'lover', 'want', 'seen', ',', 'oh-oh-oh-oh', 'back', 'car', 'might', 'also', 'like', 'friendship', 'sadly', 'lost', 'Well', 'true', ',', 'yet', ',', ""'s"", 'false', ',', 'oh', 'ever', 'tell', ',', 'way', '?', 'never', 'like', 'face', ',', 'oh', ""'ve"", 'got', 'everything', ""'ve"", 'got', 'everything', 'terrible', 'mess', ""'ve"", 'made', 'life', 'Oh', ',', 'mess', ""'ve"", 'made', 'life']",Joy,"{'Love': 0, 'Death': 0, 'Joy': 1, 'Sorrow': 0}",Joy,"{'Love': 0, 'Death': 0, 'Joy': 0, 'Sorrow': 0}",-0.9173,-0.9377,Love
The Smiths,The Smiths,1986-06-16,10,Miserable Lie,267813,False,3,"So, goodbye Please stay with your own kind And I'll stay with mine There's something against us It's not time, it's not time So, goodbye, goodbye, goodbye, goodbye I know I need hardly say How much I love your casual way Oh, but please put your tongue away A little higher and we're well away The dark nights are drawing in And your humour is as black as them I look at yours, you laugh at mine And love is just a miserable lie You have destroyed my flower-like life Not once, twice You have corrupt my innocent mind Not once, twice I know the wind-swept mystical air It means I'd like to see your underwear I recognise that mystical air It means I'd like to seize your underwear What do we get for our trouble and pain? Just a rented room in Whalley Range What do we get for our trouble and pain? Whalley Range Into the depths of the criminal world I followed her You might also likeI need advice, I need advice I need advice, I need advice 'Cause nobody ever looks at me twice Nobody ever looks at me twice  I'm just a country-mile behind The world I'm just a country-mile behind The whole world Oh-oh-oh, oh Oh-oh-oh, oh Oh-oh-oh-oh, oh-oh-oh-oh Oh-oh-oh, oh  I'm just a country-mile behind The world I'm just a country-mile behind The whole world Oh-oh-oh, oh Oh-oh-oh, oh Oh-oh-oh-oh, oh-oh-oh-oh Oh-oh-oh, oh  Take me when you go, oh Oh, oh, woo Take me when you go, oh Oh, oh, woo  I need advice, I need advice7","[',', 'goodbye', 'Please', 'stay', 'kind', ""'ll"", 'stay', 'mine', ""'s"", 'something', 'us', ""'s"", 'time', ',', ""'s"", 'time', ',', 'goodbye', ',', 'goodbye', ',', 'goodbye', ',', 'goodbye', 'know', 'need', 'hardly', 'say', 'much', 'love', 'casual', 'way', 'Oh', ',', 'please', 'put', 'tongue', 'away', 'little', 'higher', ""'re"", 'well', 'away', 'dark', 'nights', 'drawing', 'humour', 'black', 'look', ',', 'laugh', 'mine', 'love', 'miserable', 'lie', 'destroyed', 'flower-like', 'life', ',', 'twice', 'corrupt', 'innocent', 'mind', ',', 'twice', 'know', 'wind-swept', 'mystical', 'air', 'means', ""'d"", 'like', 'see', 'underwear', 'recognise', 'mystical', 'air', 'means', ""'d"", 'like', 'seize', 'underwear', 'get', 'trouble', 'pain', '?', 'rented', 'room', 'Whalley', 'Range', 'get', 'trouble', 'pain', '?', 'Whalley', 'Range', 'depths', 'criminal', 'world', 'followed', 'might', 'also', 'likeI', 'need', 'advice', ',', 'need', 'advice', 'need', 'advice', ',', 'need', 'advice', ""'Cause"", 'nobody', 'ever', 'looks', 'twice', 'Nobody', 'ever', 'looks', 'twice', ""'m"", 'country-mile', 'behind', 'world', ""'m"", 'country-mile', 'behind', 'whole', 'world', 'Oh-oh-oh', ',', 'oh', 'Oh-oh-oh', ',', 'oh', 'Oh-oh-oh-oh', ',', 'oh-oh-oh-oh', 'Oh-oh-oh', ',', 'oh', ""'m"", 'country-mile', 'behind', 'world', ""'m"", 'country-mile', 'behind', 'whole', 'world', 'Oh-oh-oh', ',', 'oh', 'Oh-oh-oh', ',', 'oh', 'Oh-oh-oh-oh', ',', 'oh-oh-oh-oh', 'Oh-oh-oh', ',', 'oh', 'Take', 'go', ',', 'oh', 'Oh', ',', 'oh', ',', 'woo', 'Take', 'go', ',', 'oh', 'Oh', ',', 'oh', ',', 'woo', 'need', 'advice', ',', 'need', 'advice7']",Sorrow,"{'Love': 2, 'Death': 1, 'Joy': 0, 'Sorrow': 5}",Sorrow,"{'Love': 0, 'Death': 0, 'Joy': 0, 'Sorrow': 0}",0.9367,0.9488,Love
The Smiths,The Smiths,1986-06-16,10,Pretty Girls Make Graves,223253,False,4," Upon the sand, upon the bay ""There is a quick and easy way"" you say Before you illustrate I'd rather state I'm not the man you think I am I'm not the man you think I am    And sorrow's native son He will not smile for anyone And pretty girls make graves    Oh-oh-oh-oh, oh-oh-oh-oh-oh Oh-oh-oh-oh-oh-oh-oh-oh-oh    End of the pier, end of the bay You tug my arm, and say ""Give in to lust, give up to lust Oh, heaven knows we'll soon be dust"" Oh, I'm not the man you think I am I'm not the man you think I am    And sorrow's native son He will not rise for anyone And pretty girls make graves (Oh, really?) You might also like  Oh-oh-oh-oh, oh-oh-oh-oh-oh Oh-oh-oh-oh-oh-oh-oh-oh-oh    I could have been wild and I could have been free But nature played this trick on me She wants it now And she will not wait But she's too rough and I'm too delicate Then, on the sand, another man, he takes her hand A smile lights up her stupid face, and well, it would I lost my faith in womanhood, I lost my faith in womanhood I lost my faith  ","['Upon', 'sand', ',', 'upon', 'bay', '``', 'quick', 'easy', 'way', ""''"", 'say', 'illustrate', ""'d"", 'rather', 'state', ""'m"", 'man', 'think', ""'m"", 'man', 'think', 'sorrow', ""'s"", 'native', 'son', 'smile', 'anyone', 'pretty', 'girls', 'make', 'graves', 'Oh-oh-oh-oh', ',', 'oh-oh-oh-oh-oh', 'Oh-oh-oh-oh-oh-oh-oh-oh-oh', 'End', 'pier', ',', 'end', 'bay', 'tug', 'arm', ',', 'say', '``', 'Give', 'lust', ',', 'give', 'lust', 'Oh', ',', 'heaven', 'knows', ""'ll"", 'soon', 'dust', ""''"", 'Oh', ',', ""'m"", 'man', 'think', ""'m"", 'man', 'think', 'sorrow', ""'s"", 'native', 'son', 'rise', 'anyone', 'pretty', 'girls', 'make', 'graves', '(', 'Oh', ',', 'really', '?', ')', 'might', 'also', 'like', 'Oh-oh-oh-oh', ',', 'oh-oh-oh-oh-oh', 'Oh-oh-oh-oh-oh-oh-oh-oh-oh', 'could', 'wild', 'could', 'free', 'nature', 'played', 'trick', 'wants', 'wait', ""'s"", 'rough', ""'m"", 'delicate', ',', 'sand', ',', 'another', 'man', ',', 'takes', 'hand', 'smile', 'lights', 'stupid', 'face', ',', 'well', ',', 'would', 'lost', 'faith', 'womanhood', ',', 'lost', 'faith', 'womanhood', 'lost', 'faith']",Joy,"{'Love': 0, 'Death': 1, 'Joy': 3, 'Sorrow': 2}",Joy,"{'Love': 0, 'Death': 0, 'Joy': 0, 'Sorrow': 0}",0.9453,0.9517,Love
The Smiths,The Smiths,1986-06-16,10,The Hand That Rocks the Cradle,277986,False,5,"Please don't cry For the ghost and the storm outside Will not invade this sacred shrine Nor infiltrate your mind My life down I shall lie If the bogey man should try To play tricks on your sacred mind To tease, torment, and tantalize  Wavering shadows loom A piano plays in an empty room There'll be blood on the cleaver tonight And when darkness lifts and the room is bright I'll still be by your side For you are all that matters And I'll love you till the day I die There never need be longing in your eyes As long as the hand that rocks the cradle is mine Ceiling shadows shimmy by And when the wardrobe towers like a beast of prey There's sadness in your beautiful eyes Oh, your untouched, unsoiled, wondrous eyes My life down I shall lie Should restless spirits try To play tricks on your sacred mind I once had a child, and it saved my life And I never even asked his name I just looked into his wondrous eyes And said, ""Never, never, never again"" You might also likeAnd all too soon I did return Just like a moth to a flame So rattle my bones all over the stones I'm only a beggar man whom nobody owns Oh, see how words as old as sin Fit me like a glove I'm here and here I'll stay Together we lie, together we pray There never need be longing in your eyes As long as the hand that rocks the cradle is mine As long as the hand that rocks the cradle is mine, mine Climb up on my knee, sonny boy Although you're only three, sonny boy Oh, you're mine And your mother, she just never knew, oh, your m— Long as there's love As long as there's love I did my best for her I did my best for her As long as there's love As long as there's love I did my best for her I did my best for her Mother, mother Mine6","['Please', ""n't"", 'cry', 'ghost', 'storm', 'outside', 'invade', 'sacred', 'shrine', 'infiltrate', 'mind', 'life', 'shall', 'lie', 'bogey', 'man', 'try', 'play', 'tricks', 'sacred', 'mind', 'tease', ',', 'torment', ',', 'tantalize', 'Wavering', 'shadows', 'loom', 'piano', 'plays', 'empty', 'room', ""'ll"", 'blood', 'cleaver', 'tonight', 'darkness', 'lifts', 'room', 'bright', ""'ll"", 'still', 'side', 'matters', ""'ll"", 'love', 'till', 'day', 'die', 'never', 'need', 'longing', 'eyes', 'long', 'hand', 'rocks', 'cradle', 'mine', 'Ceiling', 'shadows', 'shimmy', 'wardrobe', 'towers', 'like', 'beast', 'prey', ""'s"", 'sadness', 'beautiful', 'eyes', 'Oh', ',', 'untouched', ',', 'unsoiled', ',', 'wondrous', 'eyes', 'life', 'shall', 'lie', 'restless', 'spirits', 'try', 'play', 'tricks', 'sacred', 'mind', 'child', ',', 'saved', 'life', 'never', 'even', 'asked', 'name', 'looked', 'wondrous', 'eyes', 'said', ',', '``', 'Never', ',', 'never', ',', 'never', ""''"", 'might', 'also', 'likeAnd', 'soon', 'return', 'like', 'moth', 'flame', 'rattle', 'bones', 'stones', ""'m"", 'beggar', 'man', 'nobody', 'owns', 'Oh', ',', 'see', 'words', 'old', 'sin', 'Fit', 'like', 'glove', ""'m"", ""'ll"", 'stay', 'Together', 'lie', ',', 'together', 'pray', 'never', 'need', 'longing', 'eyes', 'long', 'hand', 'rocks', 'cradle', 'mine', 'long', 'hand', 'rocks', 'cradle', 'mine', ',', 'mine', 'Climb', 'knee', ',', 'sonny', 'boy', 'Although', ""'re"", 'three', ',', 'sonny', 'boy', 'Oh', ',', ""'re"", 'mine', 'mother', ',', 'never', 'knew', ',', 'oh', ',', 'm—', 'Long', ""'s"", 'love', 'long', ""'s"", 'love', 'best', 'best', 'long', ""'s"", 'love', 'long', ""'s"", 'love', 'best', 'best', 'Mother', ',', 'mother', 'Mine6']",Love,"{'Love': 7, 'Death': 1, 'Joy': 1, 'Sorrow': 3}",Love,"{'Love': 0, 'Death': 0, 'Joy': 0, 'Sorrow': 0}",0.9955,0.996,Love
The Smiths,The Smiths,1986-06-16,10,This Charming Man,162920,False,6," Punctured bicycle on a hillside desolate Will nature make a man of me yet? When in this charming car This charming man Why pamper life's complexity When the leather runs smooth on the passenger seat? I would go out tonight But I haven't got a stitch to wear This man said, ""It's gruesome That someone so handsome should care""    Ah, a jumped-up pantry boy Who never knew his place He said, ""Return the ring"" He knows so much about these things He knows so much about these things    I would go out tonight But I haven't got a stitch to wear This man said, ""It's gruesome That someone so handsome should care"" Na-na-na-na-na-na-na This charming man Na-na-na-na-na-na-na This charming man You might also like","['Punctured', 'bicycle', 'hillside', 'desolate', 'nature', 'make', 'man', 'yet', '?', 'charming', 'car', 'charming', 'man', 'pamper', 'life', ""'s"", 'complexity', 'leather', 'runs', 'smooth', 'passenger', 'seat', '?', 'would', 'go', 'tonight', ""n't"", 'got', 'stitch', 'wear', 'man', 'said', ',', '``', ""'s"", 'gruesome', 'someone', 'handsome', 'care', ""''"", 'Ah', ',', 'jumped-up', 'pantry', 'boy', 'never', 'knew', 'place', 'said', ',', '``', 'Return', 'ring', ""''"", 'knows', 'much', 'things', 'knows', 'much', 'things', 'would', 'go', 'tonight', ""n't"", 'got', 'stitch', 'wear', 'man', 'said', ',', '``', ""'s"", 'gruesome', 'someone', 'handsome', 'care', ""''"", 'Na-na-na-na-na-na-na', 'charming', 'man', 'Na-na-na-na-na-na-na', 'charming', 'man', 'might', 'also', 'like']",Love,"{'Love': 2, 'Death': 0, 'Joy': 0, 'Sorrow': 0}",Love,"{'Love': 0, 'Death': 0, 'Joy': 0, 'Sorrow': 0}",0.9927,0.9847,Love
